Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[64]     0.0    0.00    0.00     159         std::_Function_base::_Base_manager<Events::run()::{lambda(bool)#1}>::_M_manager(std::_Any_data&, std::_Function_base::_Base_manager<Events::run()::{lambda(bool)#1}> const&, std::_Manager_operation) [64]
-----------------------------------------------
                0.00    0.00     159/159         Rasterizer::RenderScene(Scene*, FrameBuffer*, Mat4 const&, Mat4 const&, Camera&, E_RasterizerMode) [2]
[65]     0.0    0.00    0.00     159         void std::__insertion_sort<__gnu_cxx::__normal_iterator<Entity const**, std::vector<Entity const*, std::allocator<Entity const*> > >, __gnu_cxx::__ops::_Iter_comp_iter<Rasterizer::RenderScene(Scene*, FrameBuffer*, Mat4 const&, Mat4 const&, Camera&, E_RasterizerMode)::{lambda(Entity const*, Entity const*)#1}> >(__gnu_cxx::__normal_iterator<Entity const**, std::vector<Entity const*, std::allocator<Entity const*> > >, __gnu_cxx::__ops::_Iter_comp_iter<Rasterizer::RenderScene(Scene*, FrameBuffer*, Mat4 const&, Mat4 const&, Camera&, E_RasterizerMode)::{lambda(Entity const*, Entity const*)#1}>, __gnu_cxx::__ops::_Iter_comp_iter<Rasterizer::RenderScene(Scene*, FrameBuffer*, Mat4 const&, Mat4 const&, Camera&, E_RasterizerMode)::{lambda(Entity const*, Entity const*)#1}>) [65]
-----------------------------------------------
                0.00    0.00     159/159         Rasterizer::RenderScene(Scene*, FrameBuffer*, Mat4 const&, Mat4 const&, Camera&, E_RasterizerMode) [2]
[66]     0.0    0.00    0.00     159         void std::__introsort_loop<__gnu_cxx::__normal_iterator<Entity const**, std::vector<Entity const*, std::allocator<Entity const*> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<Rasterizer::RenderScene(Scene*, FrameBuffer*, Mat4 const&, Mat4 const&, Camera&, E_RasterizerMode)::{lambda(Entity const*, Entity const*)#1}> >(__gnu_cxx::__normal_iterator<Entity const**, std::vector<Entity const*, std::allocator<Entity const*> > >, __gnu_cxx::__ops::_Iter_comp_iter<Rasterizer::RenderScene(Scene*, FrameBuffer*, Mat4 const&, Mat4 const&, Camera&, E_RasterizerMode)::{lambda(Entity const*, Entity const*)#1}>, long, __gnu_cxx::__ops::_Iter_comp_iter<Rasterizer::RenderScene(Scene*, FrameBuffer*, Mat4 const&, Mat4 const&, Camera&, E_RasterizerMode)::{lambda(Entity const*, Entity const*)#1}>) [66]
-----------------------------------------------
                0.00    0.00     156/156         tinyobj::_material_t::_material_t(tinyobj::_material_t const&) [86]
[67]     0.0    0.00    0.00     156         tinyobj::texture_option_t::texture_option_t(tinyobj::texture_option_t const&) [67]
-----------------------------------------------
                0.00    0.00      11/113         void std::vector<Entity, std::allocator<Entity> >::emplace_back<Entity>(Entity&&) [76]
                0.00    0.00      17/113         Scene::~Scene() [126]
                0.00    0.00      17/113         Events::entitiesInit(std::vector<Entity, std::allocator<Entity> >&) [18]
                0.00    0.00      68/113         void std::vector<Entity, std::allocator<Entity> >::_M_emplace_back_aux<Entity>(Entity&&) [95]
[68]     0.0    0.00    0.00     113         std::_Function_base::_Base_manager<Material::additionalShaders::{lambda(Color&, Vec3&)#1}>::_M_manager(std::_Any_data&, Material::additionalShaders::{lambda(Color&, Vec3&)#1} const&, std::_Manager_operation) [68]
-----------------------------------------------
                0.00    0.00      60/60          tinyobj::LoadMtl(std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >*, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::istream*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [129]
[69]     0.0    0.00    0.00      60         tinyobj::parseReal3(float*, float*, float*, char const**, double, double, double) [69]
                0.00    0.00     120/11301       tinyobj::parseInt(char const**) [39]
                0.00    0.00      60/8179        tinyobj::parseReal(char const**, double) [43]
-----------------------------------------------
                0.00    0.00      41/41          tinyobj::LoadObj(tinyobj::attrib_t*, std::vector<tinyobj::shape_t, std::allocator<tinyobj::shape_t> >*, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::istream*, tinyobj::MaterialReader*, bool, bool) [131]
[70]     0.0    0.00    0.00      41         void std::vector<float, std::allocator<float> >::_M_emplace_back_aux<float const&>(float const&) [70]
-----------------------------------------------
                0.00    0.00      13/41          tinyobj::InitMaterial(tinyobj::_material_t*) [82]
                0.00    0.00      28/41          tinyobj::_material_t::~_material_t() [72]
[71]     0.0    0.00    0.00      41         std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_M_erase(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*) [71]
-----------------------------------------------
                0.00    0.00       1/28          tinyobj::LoadMtl(std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >*, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::istream*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [129]
                0.00    0.00      12/28          loadMeshFromObj(RessourceManager&) [19]
                0.00    0.00      15/28          void std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >::_M_emplace_back_aux<tinyobj::_material_t const&>(tinyobj::_material_t const&) [96]
[72]     0.0    0.00    0.00      28         tinyobj::_material_t::~_material_t() [72]
                0.00    0.00      28/41          std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_M_erase(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*) [71]
-----------------------------------------------
                0.00    0.00      28/28          tinyobj::LoadMtl(std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >*, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::istream*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [129]
[73]     0.0    0.00    0.00      28         tinyobj::ParseTextureNameAndOption(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, tinyobj::texture_option_t*, char const*) [73]
                0.00    0.00      28/2131        tinyobj::parseReal(char const**, float*) [48]
-----------------------------------------------
                0.00    0.00       1/18          Events::entitiesInit(std::vector<Entity, std::allocator<Entity> >&) [18]
                0.00    0.00       1/18          Camera::Camera() [127]
                0.00    0.00      16/18          Entity::Entity() [77]
[74]     0.0    0.00    0.00      18         Mat4::IdentityInArray() [74]
-----------------------------------------------
                0.00    0.00      17/17          Events::entitiesInit(std::vector<Entity, std::allocator<Entity> >&) [18]
[75]     0.0    0.00    0.00      17         Mat4::CreateScaleMatrix(Vec3 const&) [75]
-----------------------------------------------
                0.00    0.00      17/17          Events::entitiesInit(std::vector<Entity, std::allocator<Entity> >&) [18]
[76]     0.0    0.00    0.00      17         void std::vector<Entity, std::allocator<Entity> >::emplace_back<Entity>(Entity&&) [76]
                0.00    0.00      11/113         std::_Function_base::_Base_manager<Material::additionalShaders::{lambda(Color&, Vec3&)#1}>::_M_manager(std::_Any_data&, Material::additionalShaders::{lambda(Color&, Vec3&)#1} const&, std::_Manager_operation) [68]
-----------------------------------------------
                0.00    0.00      16/16          Events::entitiesInit(std::vector<Entity, std::allocator<Entity> >&) [18]
[77]     0.0    0.00    0.00      16         Entity::Entity() [77]
                0.00    0.00      16/18          Mat4::IdentityInArray() [74]
-----------------------------------------------
                0.00    0.00       6/16          Mesh::CreateSphere(unsigned int, unsigned int) [21]
                0.00    0.00      10/16          Mesh::CreateCube() [22]
[78]     0.0    0.00    0.00      16         std::vector<Vertex, std::allocator<Vertex> >::reserve(unsigned long) [78]
-----------------------------------------------
                0.00    0.00      15/15          tinyobj::exportGroupsToShape(tinyobj::shape_t*, tinyobj::PrimGroup const&, std::vector<tinyobj::tag_t, std::allocator<tinyobj::tag_t> > const&, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, std::vector<float, std::allocator<float> > const&) [81]
[79]     0.0    0.00    0.00      15         void std::vector<tinyobj::index_t, std::allocator<tinyobj::index_t> >::_M_emplace_back_aux<tinyobj::index_t const&>(tinyobj::index_t const&) [79]
-----------------------------------------------
                0.00    0.00      14/14          tinyobj::LoadObj(tinyobj::attrib_t*, std::vector<tinyobj::shape_t, std::allocator<tinyobj::shape_t> >*, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::istream*, tinyobj::MaterialReader*, bool, bool) [131]
[80]     0.0    0.00    0.00      14         tinyobj::parseString(char const**) [80]
                0.00    0.00      14/2131        tinyobj::parseReal(char const**, float*) [48]
-----------------------------------------------
                0.00    0.00      14/14          tinyobj::LoadObj(tinyobj::attrib_t*, std::vector<tinyobj::shape_t, std::allocator<tinyobj::shape_t> >*, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::istream*, tinyobj::MaterialReader*, bool, bool) [131]
[81]     0.0    0.00    0.00      14         tinyobj::exportGroupsToShape(tinyobj::shape_t*, tinyobj::PrimGroup const&, std::vector<tinyobj::tag_t, std::allocator<tinyobj::tag_t> > const&, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, std::vector<float, std::allocator<float> > const&) [81]
                0.00    0.00    9006/9006        std::vector<tinyobj::index_t, std::allocator<tinyobj::index_t> >::push_back(tinyobj::index_t const&) [42]
                0.00    0.00      15/15          void std::vector<tinyobj::index_t, std::allocator<tinyobj::index_t> >::_M_emplace_back_aux<tinyobj::index_t const&>(tinyobj::index_t const&) [79]
                0.00    0.00      13/13          void std::vector<unsigned int, std::allocator<unsigned int> >::_M_emplace_back_aux<unsigned int const&>(unsigned int const&) [85]
                0.00    0.00      13/13          void std::vector<int, std::allocator<int> >::_M_emplace_back_aux<int>(int&&) [84]
                0.00    0.00      13/13          void std::vector<unsigned char, std::allocator<unsigned char> >::_M_emplace_back_aux<unsigned char>(unsigned char&&) [83]
                0.00    0.00      12/12          std::vector<tinyobj::tag_t, std::allocator<tinyobj::tag_t> >::operator=(std::vector<tinyobj::tag_t, std::allocator<tinyobj::tag_t> > const&) [88]
-----------------------------------------------
                0.00    0.00      13/13          tinyobj::LoadMtl(std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >*, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::istream*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [129]
[82]     0.0    0.00    0.00      13         tinyobj::InitMaterial(tinyobj::_material_t*) [82]
                0.00    0.00      13/41          std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_M_erase(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*) [71]
-----------------------------------------------
                0.00    0.00      13/13          tinyobj::exportGroupsToShape(tinyobj::shape_t*, tinyobj::PrimGroup const&, std::vector<tinyobj::tag_t, std::allocator<tinyobj::tag_t> > const&, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, std::vector<float, std::allocator<float> > const&) [81]
[83]     0.0    0.00    0.00      13         void std::vector<unsigned char, std::allocator<unsigned char> >::_M_emplace_back_aux<unsigned char>(unsigned char&&) [83]
-----------------------------------------------
                0.00    0.00      13/13          tinyobj::exportGroupsToShape(tinyobj::shape_t*, tinyobj::PrimGroup const&, std::vector<tinyobj::tag_t, std::allocator<tinyobj::tag_t> > const&, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, std::vector<float, std::allocator<float> > const&) [81]
[84]     0.0    0.00    0.00      13         void std::vector<int, std::allocator<int> >::_M_emplace_back_aux<int>(int&&) [84]
-----------------------------------------------
                0.00    0.00      13/13          tinyobj::exportGroupsToShape(tinyobj::shape_t*, tinyobj::PrimGroup const&, std::vector<tinyobj::tag_t, std::allocator<tinyobj::tag_t> > const&, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, std::vector<float, std::allocator<float> > const&) [81]
[85]     0.0    0.00    0.00      13         void std::vector<unsigned int, std::allocator<unsigned int> >::_M_emplace_back_aux<unsigned int const&>(unsigned int const&) [85]
-----------------------------------------------
                0.00    0.00       5/12          void std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >::_M_emplace_back_aux<tinyobj::_material_t const&>(tinyobj::_material_t const&) [96]
                0.00    0.00       7/12          tinyobj::LoadMtl(std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >*, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::istream*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [129]
[86]     0.0    0.00    0.00      12         tinyobj::_material_t::_material_t(tinyobj::_material_t const&) [86]
                0.00    0.00     324/2131        tinyobj::parseReal(char const**, float*) [48]
                0.00    0.00     156/156         tinyobj::texture_option_t::texture_option_t(tinyobj::texture_option_t const&) [67]
-----------------------------------------------
                0.00    0.00      12/12          tinyobj::LoadObj(tinyobj::attrib_t*, std::vector<tinyobj::shape_t, std::allocator<tinyobj::shape_t> >*, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::istream*, tinyobj::MaterialReader*, bool, bool) [131]
[87]     0.0    0.00    0.00      12         std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::operator[](std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [87]
-----------------------------------------------
                0.00    0.00      12/12          tinyobj::exportGroupsToShape(tinyobj::shape_t*, tinyobj::PrimGroup const&, std::vector<tinyobj::tag_t, std::allocator<tinyobj::tag_t> > const&, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, std::vector<float, std::allocator<float> > const&) [81]
[88]     0.0    0.00    0.00      12         std::vector<tinyobj::tag_t, std::allocator<tinyobj::tag_t> >::operator=(std::vector<tinyobj::tag_t, std::allocator<tinyobj::tag_t> > const&) [88]
-----------------------------------------------
                0.00    0.00      12/12          tinyobj::LoadObj(tinyobj::attrib_t*, std::vector<tinyobj::shape_t, std::allocator<tinyobj::shape_t> >*, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::istream*, tinyobj::MaterialReader*, bool, bool) [131]
[89]     0.0    0.00    0.00      12         void std::vector<tinyobj::face_t, std::allocator<tinyobj::face_t> >::_M_emplace_back_aux<tinyobj::face_t const&>(tinyobj::face_t const&) [89]
-----------------------------------------------
                0.00    0.00      12/12          Mesh::addQuad(int, int, int, int) [51]
[90]     0.0    0.00    0.00      12         void std::vector<unsigned int, std::allocator<unsigned int> >::_M_emplace_back_aux<unsigned int>(unsigned int&&) [90]
-----------------------------------------------
                0.00    0.00      12/12          tinyobj::LoadMtl(std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >*, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::istream*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [129]
[91]     0.0    0.00    0.00      12         std::pair<std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, bool> std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::_M_insert_unique<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int> >(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int>&&) [91]
                0.00    0.00      12/12          std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::_M_get_insert_unique_pos(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [92]
-----------------------------------------------
                0.00    0.00      12/12          std::pair<std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, bool> std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::_M_insert_unique<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int> >(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int>&&) [91]
[92]     0.0    0.00    0.00      12         std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::_M_get_insert_unique_pos(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [92]
-----------------------------------------------
                0.00    0.00      12/12          tinyobj::LoadObj(tinyobj::attrib_t*, std::vector<tinyobj::shape_t, std::allocator<tinyobj::shape_t> >*, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::istream*, tinyobj::MaterialReader*, bool, bool) [131]
[93]     0.0    0.00    0.00      12         std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [93]
-----------------------------------------------
                0.00    0.00       1/7           Events::run() [1]
                0.00    0.00       3/7           RessourceManager::~RessourceManager() [124]
                0.00    0.00       3/7           RessourceManager::RessourceManager() [123]
[94]     0.0    0.00    0.00       7         Texture::~Texture() [94]
-----------------------------------------------
                0.00    0.00       6/6           Events::entitiesInit(std::vector<Entity, std::allocator<Entity> >&) [18]
[95]     0.0    0.00    0.00       6         void std::vector<Entity, std::allocator<Entity> >::_M_emplace_back_aux<Entity>(Entity&&) [95]
                0.00    0.00      68/113         std::_Function_base::_Base_manager<Material::additionalShaders::{lambda(Color&, Vec3&)#1}>::_M_manager(std::_Any_data&, Material::additionalShaders::{lambda(Color&, Vec3&)#1} const&, std::_Manager_operation) [68]
-----------------------------------------------
                0.00    0.00       5/5           tinyobj::LoadMtl(std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >*, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::istream*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [129]
[96]     0.0    0.00    0.00       5         void std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >::_M_emplace_back_aux<tinyobj::_material_t const&>(tinyobj::_material_t const&) [96]
                0.00    0.00      15/28          tinyobj::_material_t::~_material_t() [72]
                0.00    0.00       5/12          tinyobj::_material_t::_material_t(tinyobj::_material_t const&) [86]
-----------------------------------------------
                0.00    0.00       1/4           tinyobj::SplitString(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) [clone .constprop.562] [134]
                0.00    0.00       1/4           tinyobj::MaterialFileReader::operator()(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [128]
                0.00    0.00       2/4           tinyobj::LoadObj(tinyobj::attrib_t*, std::vector<tinyobj::shape_t, std::allocator<tinyobj::shape_t> >*, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::istream*, tinyobj::MaterialReader*, bool, bool) [131]
[97]     0.0    0.00    0.00       4         void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_emplace_back_aux<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [97]
                0.00    0.00       4/2131        tinyobj::parseReal(char const**, float*) [48]
-----------------------------------------------
                0.00    0.00       3/3           RessourceManager::RessourceManager() [123]
[98]     0.0    0.00    0.00       3         Texture::Texture(char const*) [98]
-----------------------------------------------
                0.00    0.00       3/3           RessourceManager::RessourceManager() [123]
[99]     0.0    0.00    0.00       3         Texture::Texture(Texture&&) [99]
-----------------------------------------------
                0.00    0.00       1/3           tinyobj::MaterialFileReader::operator()(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [128]
